index,position_x,position_y,position_z,pitchy,pitchx,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,countx,Universe,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,globalposition_x,globalposition_y,globalposition_z,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Xaxis_indicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Yaxis_indicatorLocal
827,9.751,8.236,4.693,0.320,0.450,11.830,0.693,-0.693,25,28,0,18,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
828,9.684,8.548,4.713,0.320,0.450,11.830,0.755,-0.755,25,28,0,19,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
829,9.618,8.860,4.739,0.320,0.450,11.830,0.963,-0.963,25,28,0,20,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
830,9.552,9.171,4.772,0.320,0.450,11.830,1.498,-1.498,25,28,0,21,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
831,9.486,9.480,4.823,0.320,0.450,11.830,1.764,-1.764,25,28,0,22,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
832,9.421,9.789,4.873,0.320,0.450,11.830,1.956,-1.956,25,28,0,23,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
833,9.356,10.094,4.945,0.320,0.450,11.830,2.023,-2.023,25,28,0,24,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
834,9.291,10.398,5.021,0.320,0.450,11.830,2.023,-2.023,25,28,0,25,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
835,9.227,10.700,5.106,0.320,0.450,11.830,1.923,-1.923,25,28,0,26,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
836,9.164,10.998,5.206,0.320,0.450,11.830,1.779,-1.779,25,28,0,27,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
837,9.100,11.296,5.306,0.320,0.450,11.830,1.705,-1.705,25,28,0,28,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
838,9.039,11.585,5.428,0.320,0.450,11.830,1.749,-1.749,25,28,0,29,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
839,8.978,11.873,5.551,0.320,0.450,11.830,1.887,-1.887,25,28,0,30,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
840,8.917,12.156,5.685,0.320,0.450,11.830,2.017,-2.017,25,28,0,31,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
841,8.858,12.434,5.832,0.320,0.450,11.830,2.176,-2.176,25,28,0,32,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
842,8.799,12.712,5.978,0.320,0.450,11.830,2.492,-2.492,25,28,0,33,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
843,8.743,12.978,6.147,0.320,0.450,11.830,3.092,-3.092,25,28,0,34,9.818,7.918,4.693,10.977,2.467,6.395,8.660,13.369,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
844,11.346,2.893,6.226,0.320,0.450,11.874,2.011,-2.011,26,28,3,0,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
845,11.290,3.159,6.058,0.320,0.450,11.874,1.759,-1.759,26,28,3,1,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
846,11.232,3.432,5.902,0.320,0.450,11.874,1.503,-1.503,26,28,3,2,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
847,11.173,3.710,5.756,0.320,0.450,11.874,1.237,-1.237,26,28,3,3,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
848,11.113,3.989,5.611,0.320,0.450,11.874,1.040,-1.040,26,28,3,4,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
849,11.052,4.278,5.488,0.320,0.450,11.874,0.890,-0.890,26,28,3,5,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
850,10.991,4.567,5.364,0.320,0.450,11.874,0.782,-0.782,26,28,3,6,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
851,10.928,4.861,5.255,0.320,0.450,11.874,0.713,-0.713,26,28,3,7,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
852,10.865,5.159,5.155,0.320,0.450,11.874,0.667,-0.667,26,28,3,8,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
853,10.801,5.457,5.058,0.320,0.450,11.874,0.637,-0.637,26,28,3,9,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
854,10.737,5.761,4.983,0.320,0.450,11.874,0.636,-0.636,26,28,3,10,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
855,10.672,6.065,4.908,0.320,0.450,11.874,0.662,-0.662,26,28,3,11,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
856,10.607,6.373,4.849,0.320,0.450,11.874,0.757,-0.757,26,28,3,12,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
857,10.541,6.682,4.798,0.320,0.450,11.874,0.831,-0.831,26,28,3,13,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
858,10.475,6.992,4.752,0.320,0.450,11.874,0.836,-0.836,26,28,3,14,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
859,10.409,7.303,4.727,0.320,0.450,11.874,0.787,-0.787,26,28,0,15,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
860,10.343,7.615,4.701,0.320,0.450,11.874,0.656,-0.656,26,28,0,16,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
861,10.276,7.928,4.693,0.320,0.450,11.874,0.513,-0.513,26,28,0,17,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
862,10.210,8.241,4.693,0.320,0.450,11.874,0.426,-0.426,26,28,0,18,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
863,10.143,8.554,4.699,0.320,0.450,11.874,0.396,-0.396,26,28,0,19,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
864,10.077,8.865,4.724,0.320,0.450,11.874,0.536,-0.536,26,28,0,20,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
865,10.011,9.177,4.749,0.320,0.450,11.874,0.848,-0.848,26,28,0,21,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
866,9.945,9.487,4.793,0.320,0.450,11.874,1.298,-1.298,26,28,0,22,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
867,9.879,9.796,4.843,0.320,0.450,11.874,1.548,-1.548,26,28,0,23,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
868,9.814,10.104,4.900,0.320,0.450,11.874,1.686,-1.686,26,28,0,24,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
869,9.749,10.408,4.976,0.320,0.450,11.874,1.721,-1.721,26,28,0,25,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
870,9.684,10.713,5.051,0.320,0.450,11.874,1.652,-1.652,26,28,0,26,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
871,9.621,11.012,5.145,0.320,0.450,11.874,1.518,-1.518,26,28,0,27,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
872,9.557,11.310,5.245,0.320,0.450,11.874,1.450,-1.450,26,28,0,28,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
873,9.495,11.605,5.352,0.320,0.450,11.874,1.476,-1.476,26,28,0,29,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
874,9.433,11.893,5.475,0.320,0.450,11.874,1.643,-1.643,26,28,0,30,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
875,9.372,12.181,5.598,0.320,0.450,11.874,1.834,-1.834,26,28,0,31,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
876,9.313,12.461,5.740,0.320,0.450,11.874,2.022,-2.022,26,28,0,32,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
877,9.254,12.739,5.886,0.320,0.450,11.874,2.264,-2.264,26,28,0,33,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
878,9.195,13.013,6.040,0.320,0.450,11.874,2.702,-2.702,26,28,0,34,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
879,9.139,13.279,6.208,0.320,0.450,11.874,3.245,-3.245,26,28,0,35,10.239,8.101,4.693,11.403,2.627,6.395,9.076,13.574,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
880,11.744,3.189,6.143,0.320,0.450,11.917,1.801,-1.801,27,28,3,0,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
881,11.685,3.464,5.972,0.320,0.450,11.917,1.476,-1.476,27,28,3,1,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
882,11.624,3.751,5.822,0.320,0.450,11.917,1.175,-1.175,27,28,3,2,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
883,11.563,4.038,5.672,0.320,0.450,11.917,0.922,-0.922,27,28,3,3,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
884,11.501,4.331,5.537,0.320,0.450,11.917,0.716,-0.716,27,28,3,4,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
885,11.438,4.629,5.411,0.320,0.450,11.917,0.582,-0.582,27,28,3,5,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
886,11.374,4.928,5.290,0.320,0.450,11.917,0.493,-0.493,27,28,3,6,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
887,11.309,5.235,5.188,0.320,0.450,11.917,0.460,-0.460,27,28,3,7,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
888,11.244,5.541,5.086,0.320,0.450,11.917,0.430,-0.430,27,28,3,8,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
889,11.177,5.853,5.004,0.320,0.450,11.917,0.435,-0.435,27,28,3,9,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
890,11.111,6.166,4.927,0.320,0.450,11.917,0.455,-0.455,27,28,3,10,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
891,11.044,6.482,4.860,0.320,0.450,11.917,0.542,-0.542,27,28,3,11,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
892,10.976,6.800,4.808,0.320,0.450,11.917,0.654,-0.654,27,28,3,12,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
893,10.908,7.118,4.756,0.320,0.450,11.917,0.689,-0.689,27,28,3,13,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
894,10.840,7.439,4.730,0.320,0.450,11.917,0.598,-0.598,27,28,0,14,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
895,10.772,7.760,4.704,0.320,0.450,11.917,0.406,-0.406,27,28,0,15,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
896,10.704,8.082,4.693,0.320,0.450,11.917,0.227,-0.227,27,28,0,16,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
897,10.635,8.404,4.693,0.320,0.450,11.917,0.099,-0.099,27,28,0,17,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
898,10.567,8.726,4.698,0.320,0.450,11.917,0.162,-0.162,27,28,0,18,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
899,10.498,9.047,4.724,0.320,0.450,11.917,0.315,-0.315,27,28,0,19,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
900,10.430,9.368,4.750,0.320,0.450,11.917,0.599,-0.599,27,28,0,20,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
901,10.362,9.687,4.795,0.320,0.450,11.917,0.889,-0.889,27,28,0,21,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
902,10.295,10.005,4.847,0.320,0.450,11.917,1.160,-1.160,27,28,0,22,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
903,10.227,10.322,4.907,0.320,0.450,11.917,1.244,-1.244,27,28,0,23,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
904,10.161,10.635,4.984,0.320,0.450,11.917,1.226,-1.226,27,28,0,24,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
905,10.094,10.948,5.061,0.320,0.450,11.917,1.127,-1.127,27,28,0,25,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
906,10.029,11.255,5.161,0.320,0.450,11.917,1.059,-1.059,27,28,0,26,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
907,9.964,11.562,5.264,0.320,0.450,11.917,1.054,-1.054,27,28,0,27,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
908,9.900,11.864,5.378,0.320,0.450,11.917,1.220,-1.220,27,28,0,28,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
909,9.837,12.160,5.504,0.320,0.450,11.917,1.486,-1.486,27,28,0,29,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
910,9.774,12.456,5.633,0.320,0.450,11.917,1.763,-1.763,27,28,0,30,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
911,9.713,12.742,5.783,0.320,0.450,11.917,2.046,-2.046,27,28,0,31,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
912,9.652,13.029,5.932,0.320,0.450,11.917,2.338,-2.338,27,28,0,32,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
913,9.593,13.307,6.098,0.320,0.450,11.917,2.936,-2.936,27,28,0,33,10.660,8.285,4.693,11.829,2.789,6.395,9.492,13.780,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
914,-184.902,-20.529,-3.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,True,False,False,False,False,False,False,False
915,-183.902,-20.529,-3.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,True,False,False,False,False,False,False
916,-184.902,-20.529,-2.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,True,False,False,False,False
917,-184.902,-19.529,-3.010,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,True,False,False,False,False,False
918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,False,False,True,False
919,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,True,False,False,False
920,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,False,True,False,False
921,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,False,False,False,False,True
