index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,lineID,bulbonline,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,globalposition_x,globalposition_y,globalposition_z,AmI_0axis_IndicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Xaxis_indicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Yaxis_indicatorLocal
417,5.7153,3.4129,5.3254,11.4936,0.2394,-0.2394,14,6,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
418,5.6488,3.7259,5.2367,11.4936,0.2430,-0.2430,14,7,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
419,5.5823,4.0389,5.1582,11.4936,0.2422,-0.2422,14,8,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
420,5.5157,4.3519,5.0899,11.4936,0.2391,-0.2391,14,9,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
421,5.4492,4.6649,5.0317,11.4936,0.2512,-0.2512,14,10,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
422,5.3827,4.9779,4.9841,11.4936,0.2800,-0.2800,14,11,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
423,5.3161,5.2909,4.9466,11.4936,0.3256,-0.3256,14,12,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
424,5.2496,5.6039,4.9193,11.4936,0.4061,-0.4061,14,13,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
425,5.1831,5.9169,4.9021,11.4936,0.5082,-0.5082,14,14,3,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
426,5.1165,6.2299,4.8950,11.4936,0.6171,-0.6171,14,15,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
427,5.0500,6.5429,4.8981,11.4936,0.7057,-0.7057,14,16,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
428,4.9835,6.8559,4.9117,11.4936,0.7803,-0.7803,14,17,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
429,4.9169,7.1689,4.9356,11.4936,0.8127,-0.8127,14,18,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
430,4.8504,7.4820,4.9695,11.4936,0.7768,-0.7768,14,19,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
431,4.7839,7.7950,5.0136,11.4936,0.6716,-0.6716,14,20,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
432,4.7173,8.1080,5.0678,11.4936,0.5153,-0.5153,14,21,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
433,4.6508,8.4210,5.1322,11.4936,0.3278,-0.3278,14,22,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
434,4.5843,8.7340,5.2071,11.4936,0.2271,-0.2271,14,23,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
435,4.5177,9.0470,5.2922,11.4936,0.3126,-0.3126,14,24,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
436,4.4512,9.3600,5.3874,11.4936,0.4928,-0.4928,14,25,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
437,4.3847,9.6730,5.4928,11.4936,0.7755,-0.7755,14,26,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
438,4.3182,9.9860,5.6083,11.4936,1.1316,-1.1316,14,27,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
439,4.2516,10.2990,5.7339,11.4936,1.5519,-1.5519,14,28,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
440,4.1851,10.6120,5.8700,11.4936,2.0015,-2.0015,14,29,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
441,4.1186,10.9250,6.0164,11.4936,2.4247,-2.4247,14,30,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
442,4.0520,11.2380,6.1730,11.4936,2.8219,-2.8219,14,31,0,5.1045,6.2864,4.8950,6.2448,0.9218,6.3946,3.9642,11.6510,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
443,6.5879,1.4719,6.1614,11.5174,1.4665,-1.4665,15,0,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
444,6.5214,1.7849,6.0060,11.5174,1.2319,-1.2319,15,1,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
445,6.4549,2.0979,5.8607,11.5174,1.0056,-1.0056,15,2,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
446,6.3883,2.4109,5.7254,11.5174,0.7900,-0.7900,15,3,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
447,6.3218,2.7239,5.6006,11.5174,0.5989,-0.5989,15,4,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
448,6.2553,3.0369,5.4861,11.5174,0.4565,-0.4565,15,5,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
449,6.1888,3.3499,5.3816,11.5174,0.3581,-0.3581,15,6,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
450,6.1222,3.6629,5.2872,11.5174,0.3028,-0.3028,15,7,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
451,6.0557,3.9759,5.2029,11.5174,0.2669,-0.2669,15,8,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
452,5.9892,4.2889,5.1286,11.5174,0.2361,-0.2361,15,9,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
453,5.9226,4.6019,5.0648,11.5174,0.2200,-0.2200,15,10,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
454,5.8561,4.9150,5.0113,11.5174,0.2193,-0.2193,15,11,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
455,5.7896,5.2280,4.9678,11.5174,0.2369,-0.2369,15,12,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
456,5.7230,5.5410,4.9344,11.5174,0.2808,-0.2808,15,13,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
457,5.6565,5.8540,4.9111,11.5174,0.3392,-0.3392,15,14,3,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
458,5.5900,6.1670,4.8979,11.5174,0.4731,-0.4731,15,15,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,5.5234,6.4800,4.8950,11.5174,0.6160,-0.6160,15,16,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
460,5.4569,6.7930,4.9025,11.5174,0.7321,-0.7321,15,17,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
461,5.3904,7.1060,4.9200,11.5174,0.8339,-0.8339,15,18,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
462,5.3238,7.4190,4.9476,11.5174,0.8730,-0.8730,15,19,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
463,5.2573,7.7320,4.9853,11.5174,0.8255,-0.8255,15,20,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464,5.1908,8.0450,5.0331,11.5174,0.7095,-0.7095,15,21,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
465,5.1242,8.3580,5.0912,11.5174,0.5281,-0.5281,15,22,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
466,5.0577,8.6710,5.1597,11.5174,0.3542,-0.3542,15,23,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
467,4.9912,8.9840,5.2382,11.5174,0.2996,-0.2996,15,24,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
468,4.9246,9.2971,5.3268,11.5174,0.3681,-0.3681,15,25,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
469,4.8581,9.6101,5.4255,11.5174,0.5629,-0.5629,15,26,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
470,4.7916,9.9231,5.5343,11.5174,0.8788,-0.8788,15,27,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
471,4.7251,10.2361,5.6534,11.5174,1.2612,-1.2612,15,28,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
472,4.6585,10.5491,5.7829,11.5174,1.7033,-1.7033,15,29,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
473,4.5920,10.8621,5.9224,11.5174,2.1441,-2.1441,15,30,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
474,4.5255,11.1751,6.0720,11.5174,2.5621,-2.5621,15,31,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
475,4.4589,11.4881,6.2317,11.5174,2.9657,-2.9657,15,32,0,5.5378,6.4122,4.8950,6.6807,1.0354,6.3946,4.3950,11.7890,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
476,6.9948,1.7219,6.0946,11.5383,1.8094,-1.8094,16,0,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
477,6.9283,2.0349,5.9437,11.5383,1.5584,-1.5584,16,1,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
478,6.8618,2.3480,5.8028,11.5383,1.3194,-1.3194,16,2,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
479,6.7952,2.6610,5.6725,11.5383,1.0659,-1.0659,16,3,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
480,6.7287,2.9740,5.5522,11.5383,0.8138,-0.8138,16,4,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
481,6.6622,3.2870,5.4419,11.5383,0.5940,-0.5940,16,5,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
482,6.5957,3.6000,5.3417,11.5383,0.4462,-0.4462,16,6,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
483,6.5291,3.9130,5.2515,11.5383,0.3488,-0.3488,16,7,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
484,6.4626,4.2260,5.1714,11.5383,0.2800,-0.2800,16,8,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485,6.3961,4.5390,5.1018,11.5383,0.2390,-0.2390,16,9,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
486,6.3295,4.8520,5.0422,11.5383,0.2125,-0.2125,16,10,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
487,6.2630,5.1650,4.9927,11.5383,0.2031,-0.2031,16,11,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
488,6.1965,5.4780,4.9532,11.5383,0.2178,-0.2178,16,12,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
489,6.1299,5.7910,4.9238,11.5383,0.2528,-0.2528,16,13,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
490,6.0634,6.1040,4.9045,11.5383,0.3129,-0.3129,16,14,3,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
491,5.9969,6.4170,4.8957,11.5383,0.4047,-0.4047,16,15,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
492,5.9303,6.7301,4.8969,11.5383,0.5503,-0.5503,16,16,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
493,5.8638,7.0431,4.9081,11.5383,0.6945,-0.6945,16,17,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
494,5.7973,7.3561,4.9294,11.5383,0.8157,-0.8157,16,18,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
495,5.7307,7.6691,4.9607,11.5383,0.8642,-0.8642,16,19,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
496,5.6642,7.9821,5.0022,11.5383,0.8065,-0.8065,16,20,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
497,5.5977,8.2951,5.0541,11.5383,0.6686,-0.6686,16,21,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
498,5.5311,8.6081,5.1161,11.5383,0.5007,-0.5007,16,22,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
499,5.4646,8.9211,5.1880,11.5383,0.3645,-0.3645,16,23,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
500,5.3981,9.2341,5.2700,11.5383,0.3394,-0.3394,16,24,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501,5.3315,9.5471,5.3621,11.5383,0.4700,-0.4700,16,25,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502,5.2650,9.8601,5.4645,11.5383,0.7608,-0.7608,16,26,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503,5.1985,10.1731,5.5771,11.5383,1.1277,-1.1277,16,27,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
504,5.1320,10.4861,5.6998,11.5383,1.5283,-1.5283,16,28,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
505,5.0654,10.7991,5.8325,11.5383,1.9477,-1.9477,16,29,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
506,4.9989,11.1122,5.9753,11.5383,2.3393,-2.3393,16,30,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
507,4.9324,11.4252,6.1281,11.5383,2.7292,-2.7292,16,31,0,5.9707,6.5400,4.8950,7.1159,1.1525,6.3946,4.8256,11.9274,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
508,7.4683,1.6590,5.9258,11.4956,2.1226,-2.1226,17,0,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
509,7.4017,1.9720,5.7934,11.4956,1.8524,-1.8524,17,1,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
510,7.3352,2.2850,5.6701,11.4956,1.5724,-1.5724,17,2,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
511,7.2687,2.5980,5.5560,11.4956,1.2914,-1.2914,17,3,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
512,7.2021,2.9110,5.4511,11.4956,1.0205,-1.0205,17,4,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
513,7.1356,3.2240,5.3552,11.4956,0.7394,-0.7394,17,5,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
514,7.0691,3.5370,5.2683,11.4956,0.4972,-0.4972,17,6,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
