index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,bulbonline,lineID,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_IndicatorLocal,AmI_Zaxis_indicatorLocal,AmI_Yaxis_indicatorLocal,AmI_Xaxis_indicatorLocal,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,Up
605,8.645,2.615,5.834,11.721,1.974,-1.974,2,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
606,8.579,2.928,5.667,11.721,1.568,-1.568,3,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
607,8.512,3.241,5.522,11.721,1.193,-1.193,4,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
608,8.446,3.554,5.387,11.721,0.852,-0.852,5,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,8.379,3.867,5.264,11.721,0.562,-0.562,6,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
610,8.313,4.180,5.158,11.721,0.325,-0.325,7,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
611,8.246,4.493,5.056,11.721,0.142,-0.142,8,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
612,8.180,4.806,4.977,11.721,0.083,-0.083,9,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
613,8.113,5.119,4.899,11.721,0.119,-0.119,10,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
614,8.046,5.432,4.841,11.721,0.279,-0.279,11,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
615,7.980,5.745,4.789,11.721,0.622,-0.622,12,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
616,7.913,6.058,4.747,11.721,1.195,-1.195,13,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
617,7.847,6.371,4.721,11.721,1.701,-1.701,14,20,3,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
618,7.780,6.684,4.695,11.721,2.009,-2.009,15,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
619,7.714,6.997,4.693,11.721,2.137,-2.137,16,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
620,7.647,7.310,4.693,11.721,2.120,-2.120,17,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
621,7.581,7.623,4.706,11.721,1.996,-1.996,18,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
622,7.514,7.936,4.732,11.721,1.801,-1.801,19,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
623,7.448,8.249,4.758,11.721,1.515,-1.515,20,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
624,7.381,8.562,4.810,11.721,1.239,-1.239,21,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
625,7.315,8.875,4.862,11.721,1.051,-1.051,22,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
626,7.248,9.188,4.931,11.721,1.075,-1.075,23,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
627,7.182,9.501,5.009,11.721,1.107,-1.107,24,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
628,7.115,9.814,5.095,11.721,1.184,-1.184,25,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
629,7.049,10.127,5.201,11.721,1.321,-1.321,26,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
630,6.982,10.440,5.307,11.721,1.535,-1.535,27,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
631,6.915,10.753,5.441,11.721,1.765,-1.765,28,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
632,6.849,11.066,5.577,11.721,1.983,-1.983,29,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
633,6.782,11.379,5.734,11.721,2.195,-2.195,30,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
634,6.716,11.692,5.901,11.721,2.473,-2.473,31,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
635,6.649,12.005,6.086,11.721,2.845,-2.845,32,20,0,9.000,5.336,4.693,9.000,-0.180,6.395,9.000,10.851,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
636,9.173,2.296,6.105,11.712,2.440,-2.440,0,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
637,9.107,2.609,5.917,11.712,2.050,-2.050,1,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
638,9.040,2.922,5.750,11.712,1.661,-1.661,2,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
639,8.973,3.235,5.589,11.712,1.315,-1.315,3,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
640,8.907,3.548,5.454,11.712,1.010,-1.010,4,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
641,8.840,3.861,5.318,11.712,0.729,-0.729,5,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
642,8.774,4.174,5.211,11.712,0.511,-0.511,6,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
643,8.707,4.487,5.104,11.712,0.331,-0.331,7,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
644,8.641,4.800,5.016,11.712,0.240,-0.240,8,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
645,8.574,5.113,4.937,11.712,0.288,-0.288,9,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
646,8.508,5.426,4.866,11.712,0.489,-0.489,10,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
647,8.441,5.739,4.815,11.712,0.908,-0.908,11,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
648,8.375,6.052,4.763,11.712,1.497,-1.497,12,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
649,8.308,6.365,4.734,11.712,1.967,-1.967,13,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
650,8.242,6.678,4.708,11.712,2.647,-2.647,14,21,3,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
651,8.175,6.991,4.693,11.712,2.828,-2.828,15,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
652,8.109,7.304,4.693,11.712,2.312,-2.312,16,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
653,8.042,7.617,4.693,11.712,2.164,-2.164,17,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
654,7.975,7.930,4.719,11.712,1.979,-1.979,18,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
655,7.909,8.243,4.745,11.712,1.754,-1.754,19,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
656,7.842,8.556,4.785,11.712,1.572,-1.572,20,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
657,7.776,8.869,4.837,11.712,1.447,-1.447,21,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
658,7.709,9.182,4.893,11.712,1.513,-1.513,22,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
659,7.643,9.495,4.971,11.712,1.588,-1.588,23,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
660,7.576,9.808,5.050,11.712,1.618,-1.618,24,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
661,7.510,10.121,5.150,11.712,1.654,-1.654,25,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
662,7.443,10.434,5.257,11.712,1.704,-1.704,26,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
663,7.377,10.747,5.377,11.712,1.805,-1.805,27,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
664,7.310,11.060,5.512,11.712,1.943,-1.943,28,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
665,7.244,11.373,5.655,11.712,2.072,-2.072,29,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
666,7.177,11.686,5.822,11.712,2.324,-2.324,30,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
667,7.111,11.999,5.991,11.712,2.697,-2.697,31,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
668,7.044,12.312,6.193,11.712,3.243,-3.243,32,21,0,9.450,5.389,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
669,9.634,2.293,6.166,10.191,2.348,-2.348,0,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
670,9.567,2.606,5.932,10.191,1.993,-1.993,1,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
671,9.501,2.919,5.732,10.191,1.631,-1.631,2,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
672,9.434,3.232,5.550,10.191,1.307,-1.307,3,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
673,9.368,3.545,5.389,10.191,1.010,-1.010,4,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
674,9.301,3.858,5.248,10.191,0.748,-0.748,5,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
675,9.235,4.171,5.123,10.191,0.542,-0.542,6,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
676,9.168,4.484,5.017,10.191,0.400,-0.400,7,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
677,9.102,4.797,4.925,10.191,0.309,-0.309,8,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
678,9.035,5.110,4.850,10.191,0.327,-0.327,9,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
679,8.969,5.423,4.790,10.191,0.502,-0.502,10,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
680,8.902,5.736,4.743,10.191,0.859,-0.859,11,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
681,8.835,6.049,4.713,10.191,1.388,-1.388,12,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
682,8.769,6.362,4.694,10.191,1.774,-1.774,13,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
683,8.702,6.675,4.694,10.191,2.016,-2.016,14,22,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
684,8.636,6.988,4.700,10.191,2.149,-2.149,15,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
685,8.569,7.301,4.730,10.191,2.191,-2.191,16,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
686,8.503,7.614,4.763,10.191,2.135,-2.135,17,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
687,8.436,7.927,4.823,10.191,2.032,-2.032,18,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
688,8.370,8.240,4.884,10.191,1.895,-1.895,19,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
689,8.303,8.553,4.975,10.191,1.863,-1.863,20,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
690,8.237,8.866,5.067,10.191,1.944,-1.944,21,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
691,8.170,9.179,5.191,10.191,2.154,-2.154,22,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
692,8.104,9.492,5.316,10.191,2.307,-2.307,23,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
693,8.037,9.805,5.477,10.191,2.442,-2.442,24,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
694,7.971,10.118,5.641,10.191,2.527,-2.527,25,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
695,7.904,10.431,5.842,10.191,2.593,-2.593,26,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
696,7.838,10.744,6.055,10.191,2.623,-2.623,27,22,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
697,10.028,2.603,6.106,11.736,2.073,-2.073,0,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
698,9.961,2.916,5.918,11.736,1.767,-1.767,1,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
699,9.895,3.229,5.751,11.736,1.484,-1.484,2,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
700,9.828,3.542,5.591,11.736,1.220,-1.220,3,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
701,9.762,3.855,5.456,11.736,0.997,-0.997,4,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
702,9.695,4.168,5.320,11.736,0.805,-0.805,5,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
703,9.629,4.482,5.213,11.736,0.688,-0.688,6,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
704,9.562,4.795,5.106,11.736,0.611,-0.611,7,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
705,9.496,5.108,5.018,11.736,0.588,-0.588,8,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
706,9.429,5.421,4.939,11.736,0.622,-0.622,9,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
707,9.363,5.734,4.868,11.736,0.786,-0.786,10,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
708,9.296,6.047,4.816,11.736,1.132,-1.132,11,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
709,9.229,6.360,4.764,11.736,1.451,-1.451,12,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
710,9.163,6.673,4.735,11.736,1.655,-1.655,13,23,3,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
711,9.096,6.986,4.709,11.736,1.767,-1.767,14,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
712,9.030,7.299,4.693,11.736,1.820,-1.820,15,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
713,8.963,7.612,4.693,11.736,1.786,-1.786,16,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
714,8.897,7.925,4.693,11.736,1.678,-1.678,17,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
715,8.830,8.238,4.718,11.736,1.572,-1.572,18,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
716,8.764,8.551,4.744,11.736,1.560,-1.560,19,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
717,8.697,8.864,4.783,11.736,1.694,-1.694,20,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
718,8.631,9.177,4.834,11.736,1.925,-1.925,21,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
719,8.564,9.490,4.889,11.736,2.046,-2.046,22,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
720,8.498,9.803,4.967,11.736,2.129,-2.129,23,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
721,8.431,10.116,5.045,11.736,2.156,-2.156,24,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722,8.365,10.429,5.144,11.736,2.129,-2.129,25,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
723,8.298,10.742,5.250,11.736,2.001,-2.001,26,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
